hotel,country,deposit_type,total,country_code,latitude,longitude
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Romania,No Deposit,2.0,RO,45.943161,24.96676
Resort Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Sweden,No Deposit,4.0,SE,60.128161,18.643501
City Hotel,Germany,No Deposit,1.0,DE,51.165691,10.451526
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,France,No Deposit,3.0,FR,46.227638,2.213749
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,France,No Deposit,3.0,FR,46.227638,2.213749
City Hotel,Germany,No Deposit,1.0,DE,51.165691,10.451526
City Hotel,Netherlands,No Deposit,3.0,NL,52.132633,5.291266
Resort Hotel,Spain,No Deposit,1.0,ES,40.463667,-3.74922
City Hotel,Iceland,No Deposit,1.0,IS,64.963051,-19.020835
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Romania,No Deposit,2.0,RO,45.943161,24.96676
City Hotel,Netherlands,No Deposit,2.0,NL,52.132633,5.291266
Resort Hotel,United Kingdom,No Deposit,3.0,GB,55.378051,-3.435973
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,4.0,PT,39.399872,-8.224454
Resort Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,United Kingdom,No Deposit,1.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,Germany,No Deposit,1.0,DE,51.165691,10.451526
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,1.0,DE,51.165691,10.451526
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Latvia,No Deposit,1.0,LV,56.879635,24.603189
Resort Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,United Kingdom,No Deposit,5.0,GB,55.378051,-3.435973
Resort Hotel,Belgium,No Deposit,2.0,BE,50.503887,4.469936
City Hotel,Netherlands,No Deposit,2.0,NL,52.132633,5.291266
Resort Hotel,France,No Deposit,1.0,FR,46.227638,2.213749
Resort Hotel,United Kingdom,Refundable,2.0,GB,55.378051,-3.435973
City Hotel,China,No Deposit,2.0,CN,35.86166,104.195397
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
Resort Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Italy,No Deposit,1.0,IT,41.87194,12.56738
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Czechia,No Deposit,2.0,CZ,49.817492,15.472962
City Hotel,China,No Deposit,3.0,CN,35.86166,104.195397
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Belgium,No Deposit,3.0,BE,50.503887,4.469936
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,China,No Deposit,2.0,CN,35.86166,104.195397
City Hotel,Switzerland,No Deposit,2.0,CH,46.818188,8.227512
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,4.0,FR,46.227638,2.213749
City Hotel,Croatia,No Deposit,2.0,HR,45.1,15.2
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,4.0,GB,55.378051,-3.435973
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Belgium,No Deposit,2.0,BE,50.503887,4.469936
Resort Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Switzerland,No Deposit,2.0,CH,46.818188,8.227512
City Hotel,China,No Deposit,2.0,CN,35.86166,104.195397
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,Netherlands,No Deposit,1.0,NL,52.132633,5.291266
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,China,No Deposit,3.0,CN,35.86166,104.195397
City Hotel,Spain,No Deposit,1.0,ES,40.463667,-3.74922
City Hotel,China,No Deposit,3.0,CN,35.86166,104.195397
City Hotel,Norway,No Deposit,2.0,NO,60.472024,8.468946
City Hotel,France,No Deposit,1.0,FR,46.227638,2.213749
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,United States,No Deposit,2.0,US,37.09024,-95.712891
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,4.0,PT,39.399872,-8.224454
City Hotel,Switzerland,No Deposit,2.0,CH,46.818188,8.227512
City Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,3.0,GB,55.378051,-3.435973
City Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
Resort Hotel,Brazil,No Deposit,1.0,BR,-14.235004,-51.92528
City Hotel,United States,No Deposit,2.0,US,37.09024,-95.712891
Resort Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
Resort Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,Belgium,No Deposit,2.0,BE,50.503887,4.469936
Resort Hotel,Switzerland,No Deposit,2.0,CH,46.818188,8.227512
City Hotel,Netherlands,No Deposit,3.0,NL,52.132633,5.291266
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Poland,No Deposit,2.0,PL,51.919438,19.145136
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,1.0,FR,46.227638,2.213749
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Brazil,No Deposit,1.0,BR,-14.235004,-51.92528
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Portugal,No Deposit,0.0,PT,39.399872,-8.224454
Resort Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Germany,No Deposit,3.0,DE,51.165691,10.451526
Resort Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,3.0,GB,55.378051,-3.435973
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Austria,No Deposit,2.0,AT,47.516231,14.550072
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,Spain,No Deposit,4.0,ES,40.463667,-3.74922
City Hotel,Sweden,No Deposit,1.0,SE,60.128161,18.643501
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,France,No Deposit,4.0,FR,46.227638,2.213749
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,New Zealand,No Deposit,2.0,NZ,-40.900557,174.885971
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,4.0,DE,51.165691,10.451526
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Lebanon,No Deposit,2.0,LB,33.854721,35.862285
City Hotel,Sweden,No Deposit,1.0,SE,60.128161,18.643501
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Sweden,No Deposit,2.0,SE,60.128161,18.643501
City Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,France,No Deposit,3.0,FR,46.227638,2.213749
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,Denmark,No Deposit,2.0,DK,56.26392,9.501785
Resort Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,France,No Deposit,3.0,FR,46.227638,2.213749
Resort Hotel,Netherlands,No Deposit,2.0,NL,52.132633,5.291266
City Hotel,United Kingdom,No Deposit,1.0,GB,55.378051,-3.435973
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Finland,No Deposit,2.0,FI,61.92411,25.748151
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Hungary,No Deposit,2.0,HU,47.162494,19.503304
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Spain,No Deposit,1.0,ES,40.463667,-3.74922
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
Resort Hotel,France,No Deposit,1.0,FR,46.227638,2.213749
Resort Hotel,Lithuania,No Deposit,1.0,LT,55.169438,23.881275
City Hotel,Croatia,No Deposit,2.0,HR,45.1,15.2
Resort Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
City Hotel,Angola,No Deposit,1.0,AO,-11.202692,17.873887
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Italy,No Deposit,3.0,IT,41.87194,12.56738
City Hotel,Netherlands,No Deposit,2.0,NL,52.132633,5.291266
Resort Hotel,United Kingdom,No Deposit,1.0,GB,55.378051,-3.435973
City Hotel,Sweden,No Deposit,1.0,SE,60.128161,18.643501
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,Netherlands,No Deposit,2.0,NL,52.132633,5.291266
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Poland,No Deposit,2.0,PL,51.919438,19.145136
City Hotel,Romania,No Deposit,2.0,RO,45.943161,24.96676
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Austria,No Deposit,2.0,AT,47.516231,14.550072
City Hotel,Italy,No Deposit,3.0,IT,41.87194,12.56738
Resort Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Netherlands,No Deposit,2.0,NL,52.132633,5.291266
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Indonesia,No Deposit,2.0,ID,-0.789275,113.921327
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,1.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Sweden,No Deposit,1.0,SE,60.128161,18.643501
City Hotel,United States,No Deposit,2.0,US,37.09024,-95.712891
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,United Kingdom,No Deposit,1.0,GB,55.378051,-3.435973
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Lithuania,No Deposit,3.0,LT,55.169438,23.881275
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,China,No Deposit,1.0,CN,35.86166,104.195397
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Israel,No Deposit,2.0,IL,31.046051,34.851612
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Brazil,No Deposit,3.0,BR,-14.235004,-51.92528
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,China,No Deposit,2.0,CN,35.86166,104.195397
City Hotel,Switzerland,No Deposit,2.0,CH,46.818188,8.227512
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,France,No Deposit,3.0,FR,46.227638,2.213749
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
City Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Argentina,No Deposit,2.0,AR,-38.416097,-63.616672
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Italy,No Deposit,3.0,IT,41.87194,12.56738
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Bulgaria,No Deposit,2.0,BG,42.733883,25.48583
City Hotel,United Kingdom,No Deposit,1.0,GB,55.378051,-3.435973
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,4.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
